init_x_idx,loop_num,base_pos_x,base_pos_y,base_bearing,x_true_x,x_true_y,x_true_theta,x_est_x,x_est_y,x_est_theta,Sigma_est_x,Sigma_est_y,Sigma_est_theta
0,0,2.0,3.0,0.785413110879955,2.0,3.0,0.785413110879955,1.9984724909174059,2.99757352626171,0.7857275466667866,6.848042226392792e-06,5.010714865583132e-06,8.758913736528484e-07
0,0,1.9999610381178148,2.99996314221096,0.7854072447458063,1.9999610381178148,2.99996314221096,0.7854072447458063,1.9974609529210576,2.9967633291788998,0.7829144378620342,4.915565316855513e-06,3.735452994015388e-06,6.845736238019118e-07
0,0,1.9999068382122263,2.9999127524246676,0.7854049453321131,1.9999068382122263,2.9999127524246676,0.7854049453321131,1.996154805197536,2.992022167450279,0.78391085049201,4.7269029445040635e-06,3.6493800701955757e-06,6.724029414166147e-07
0,0,1.9998394242534703,2.99985234263257,0.785409321204432,1.9998394242534703,2.99985234263257,0.785409321204432,1.9961020239456677,2.9930067180346467,0.7833171608235295,4.711851010759088e-06,3.63908310225801e-06,6.713288587803728e-07
0,0,1.9997628293954237,2.9997842393370258,0.7854168251275542,1.9997628293954237,2.9997842393370258,0.7854168251275542,1.9998969120620163,2.9952978326449897,0.7825346896138248,4.7103798683895344e-06,3.639039661999752e-06,6.712456421877012e-07
0,0,1.999680609826464,2.9997105084109568,0.7854243588241581,1.999680609826464,2.9997105084109568,0.7854243588241581,1.9974887153916203,2.9964920812911067,0.7817509680891951,4.691117125859111e-06,3.6434714758110297e-06,6.710308017524711e-07
0,0,1.9995768808384045,2.999591185404507,0.7853816059395982,1.9995768808384045,2.999591185404507,0.7853816059395982,1.9977857604384726,2.9958808352495985,0.7823459277319214,4.701481352295554e-06,3.642641409214798e-06,6.711456591592385e-07
0,0,1.9994524792404509,2.99940153157462,0.7852348872769254,1.9994524792404509,2.99940153157462,0.7852348872769254,1.9988978950525844,2.994002606072696,0.7813184737637021,4.700991072821168e-06,3.6424232410583635e-06,6.71142264664991e-07
0,0,1.9993183563421209,2.999197657031133,0.7850783841945467,1.9993183563421209,2.999197657031133,0.7850783841945467,2.0000024388309683,2.993964610972687,0.7828786244868738,4.6952066898780475e-06,3.642064050145416e-06,6.710528238692094e-07
0,0,1.9991087659021944,2.998972176791495,0.7850343223021425,1.9991087659021944,2.998972176791495,0.7850343223021425,1.9977436588317932,2.994256913496331,0.7836758006460169,4.6888632850811625e-06,3.6428836320590875e-06,6.709696840891092e-07
0,0,1.9988929167503162,2.9987418381725024,0.7849930364025417,1.9988929167503162,2.9987418381725024,0.7849930364025417,1.9980278112038452,2.994720982451123,0.7813351126923815,4.699685709474993e-06,3.6413801703536344e-06,6.710952710231897e-07
0,0,1.9986729797505567,2.99850742523606,0.7849516121621916,1.9986729797505567,2.99850742523606,0.7849516121621916,1.9937552424989267,2.9911980028534746,0.7814716109959252,4.699529212564807e-06,3.641807072717421e-06,6.711110215253545e-07
0,0,1.9984492810945196,2.9982692654721004,0.7849100406426487,1.9984492810945196,2.9982692654721004,0.7849100406426487,1.9928431659368973,2.9916638531854796,0.7830767515332594,4.720628428513975e-06,3.636222087413098e-06,6.713245253588893e-07
0,0,1.998222106544594,2.9980276458282122,0.784868313806678,1.998222106544594,2.9980276458282122,0.784868313806678,1.994261097476348,2.9930670996521007,0.7824892742883764,4.727257898923015e-06,3.635533077419433e-06,6.714352536134032e-07
0,0,1.9979917222393337,2.997782833517956,0.7848264246514854,1.9979917222393337,2.997782833517956,0.7848264246514854,1.9945347615829037,2.9933107188950174,0.7828400094887423,4.721138333893343e-06,3.637489990205966e-06,6.713895596466908e-07
0,0,1.9977583741961535,2.9975350755346697,0.7847843670746004,1.9977583741961535,2.9975350755346697,0.7847843670746004,1.9958378859443116,2.992047132323212,0.7823563743936162,4.719133307567016e-06,3.63798201300949e-06,6.713616555776032e-07
0,0,1.997522293450175,2.9972846037954346,0.7847421358570518,1.997522293450175,2.9972846037954346,0.7847421358570518,1.9939565534780246,2.9934862464286334,0.7828540191938335,4.712490453653922e-06,3.6380855293072615e-06,6.712635481611594e-07
0,0,1.9972836889164212,2.9970316280199127,0.7846997264049745,1.9972836889164212,2.9970316280199127,0.7846997264049745,1.9955838894699909,2.99260956978343,0.7825711614592574,4.721033304493188e-06,3.637732465362587e-06,6.713759279642484e-07
0,0,1.9970427559537884,2.996776344295149,0.7846571348181024,1.9970427559537884,2.996776344295149,0.7846571348181024,1.998592958376983,2.9924516008001394,0.7813854449390559,4.713942282981262e-06,3.638278447134823e-06,6.712889767701768e-07
0,0,1.9967996747318815,2.9965189334519096,0.7846143577618687,1.9967996747318815,2.9965189334519096,0.7846143577618687,1.993660482961099,2.989472553987104,0.781706746075428,4.6981354464163955e-06,3.6404865361453326e-06,6.710904942381462e-07
0,0,1.9965546206614233,2.9962595714875926,0.7845713926543729,1.9965546206614233,2.9962595714875926,0.7845713926543729,1.9945871190351987,2.9883960393282694,0.7831589296478783,4.721022425867404e-06,3.6347659450619583e-06,6.713083775572895e-07
0,0,1.9963077423149576,2.995998407524433,0.7845282370054628,1.9963077423149576,2.995998407524433,0.7845282370054628,1.9941294007227164,2.991270363880369,0.7821290777155687,4.719027114257698e-06,3.634168940780321e-06,6.712966410067462e-07
0,0,1.996059178868948,2.9957355812370072,0.7844848887702275,1.996059178868948,2.9957355812370072,0.7844848887702275,1.9908160935983898,2.990045973882536,0.780698697767999,4.720913033095779e-06,3.636047319815974e-06,6.713561244634004e-07
0,0,1.9958090703366556,2.995471233071734,0.7844413466104425,1.9958090703366556,2.995471233071734,0.7844413466104425,1.9915445452839327,2.9927979458495066,0.7824811058046789,4.737087715689007e-06,3.6329406572998628e-06,6.715360741471751e-07
0,0,1.9955575246367907,2.9952054713768272,0.7843976088197626,1.9955575246367907,2.9952054713768272,0.7843976088197626,1.9907279064719727,2.990415350649118,0.7822164138361437,4.735306435020782e-06,3.635210153297765e-06,6.715695754435374e-07
0,0,1.995301513085185,2.9949376384399766,0.7843587608408158,1.995301513085185,2.9949376384399766,0.7843587608408158,1.989137070472765,2.990936355425577,0.7813704236117489,4.738993321054401e-06,3.6330742552930733e-06,6.715816290503446e-07
0,0,1.9950442750151434,2.99466860062016,0.7843197382159618,1.9950442750151434,2.99466860062016,0.7843197382159618,1.986940795168847,2.990505830128262,0.782025174622122,4.7468574801692534e-06,3.6322658534865874e-06,6.716878397172841e-07
0,0,1.99478590613214,2.9943984538720123,0.7842805408925996,1.99478590613214,2.9943984538720123,0.7842805408925996,1.988101550456307,2.9919572800982146,0.7826515170970668,4.757770054797996e-06,3.630452147156495e-06,6.718229387595627e-07
0,0,1.9944633794495281,2.9941116599249877,0.7843436403349057,1.9944633794495281,2.9941116599249877,0.7843436403349057,1.9908738185714547,2.989475873563392,0.7825595157519407,4.753642458537818e-06,3.6321237075492382e-06,6.718072405731222e-07
0,0,1.9941396509232694,2.993823633670171,0.7844070053043761,1.9941396509232694,2.993823633670171,0.7844070053043761,1.988412378761994,2.989726024796131,0.781254148886738,4.740326878961009e-06,3.6322364455475366e-06,6.716083966059413e-07
