init_x_idx,loop_num,base_pos_x,base_pos_y,base_bearing,x_true_x,x_true_y,x_true_theta,x_est_x,x_est_y,x_est_theta,Sigma_est_x,Sigma_est_y,Sigma_est_theta
3,0,8.0,12.0,0.785413110879955,8.0,12.0,0.785413110879955,8.008905919132852,11.99760498401726,0.7849740434303789,0.0030789028805221497,0.0027810367802103553,2.552473637162933e-05
3,0,7.999912664898328,11.999912673697219,0.7854131581924031,7.999912664898328,11.999912673697219,0.7854131581924031,7.947831621723645,12.010130291917022,0.7862089830855781,0.0015226108156760564,0.0013806375940091016,1.2965574424263598e-05
3,0,7.999797237182862,11.999797362327733,0.7854134742630313,7.999797237182862,11.999797362327733,0.7854134742630313,7.918733642969738,11.974226538001068,0.7985029051646467,0.001012132836172871,0.0009170275775616857,8.816151067190327e-06
3,0,7.999656064004775,11.999656297636399,0.7854138161252038,7.999656064004775,11.999656297636399,0.7854138161252038,7.877269688382998,11.950880995039938,0.8038308649263646,0.000756754799281786,0.0006867689583293954,6.758678841900845e-06
3,0,7.999236884756458,11.999223584893006,0.785369589137592,7.999236884756458,11.999223584893006,0.785369589137592,7.851594513022091,11.923298692685641,0.8036526445561477,0.0006047136349409965,0.0005498613354106752,5.529500200400876e-06
3,0,7.998794211709333,11.998767394390825,0.7853252266946678,7.998794211709333,11.998767394390825,0.7853252266946678,7.821845644990012,11.899756724435763,0.8044061208946454,0.0005043411355717725,0.0004597642374218555,4.714834237590777e-06
3,0,7.9983295646313195,11.998289254494106,0.7852806701228964,7.9983295646313195,11.998289254494106,0.7852806701228964,7.794977573550931,11.87888480625496,0.8061531835485133,0.0004335621271354106,0.0003963500490258566,4.137706534030308e-06
3,0,7.997843911370801,11.997790139892016,0.7852358710290485,7.997843911370801,11.997790139892016,0.7852358710290485,7.770190415127174,11.853375710098545,0.8063474910775954,0.00038129390087092863,0.0003496105234110892,3.708776880827935e-06
3,0,7.9973376392725966,11.997270443054875,0.785190789886079,7.9973376392725966,11.997270443054875,0.785190789886079,7.750265536407516,11.83123339461685,0.8054354477771708,0.0003412688412757073,0.0003139327539495762,3.3803148591828734e-06
3,0,7.996810823686345,11.996730243652635,0.7851453909546691,7.996810823686345,11.996730243652635,0.7851453909546691,7.725498789343885,11.81031032484374,0.8077445599360092,0.0003098509115483247,0.0002860066961869398,3.1203429754519104e-06
3,0,7.996263507389293,11.996169588814716,0.7850996383841345,7.996263507389293,11.996169588814716,0.7850996383841345,7.68676907112639,11.803086490273746,0.8095455438507848,0.0002846544622603943,0.000263673228427364,2.911284517708065e-06
3,0,7.995695731001882,11.995588523552652,0.7850534962811542,7.995695731001882,11.995588523552652,0.7850534962811542,7.66401826234722,11.789463947885123,0.8100135731713358,0.00026420269190389594,0.0002455029526800467,2.73900562134401e-06
3,0,7.99510754639744,11.994987104169759,0.7850069287838503,7.99510754639744,11.994987104169759,0.7850069287838503,7.642689422042292,11.784513440469537,0.8113736170193915,0.0002473354762114044,0.00023054386251975377,2.5960234436970203e-06
3,0,7.994498979868398,11.994365361450004,0.7849598996971469,7.994498979868398,11.994365361450004,0.7849598996971469,7.618895579224228,11.768060539454698,0.8111385947849429,0.00023331667179340412,0.00021811053661872793,2.474682223614295e-06
3,0,7.993870101503447,11.993723370003522,0.7849123731248334,7.993870101503447,11.993723370003522,0.7849123731248334,7.594878351992035,11.751371314294653,0.8138413598823275,0.00022147126214998742,0.00020763934437309652,2.37402279826898e-06
3,0,7.993070667455813,11.99299318326706,0.7850459310020136,7.993070667455813,11.99299318326706,0.7850459310020136,7.5705680206090475,11.740183573284668,0.8146785695295569,0.0002113697480588809,0.00019874765334282132,2.2885723008317528e-06
3,0,7.992250412194563,11.992242037105413,0.785180801519641,7.992250412194563,11.992242037105413,0.785180801519641,7.552208546566092,11.722772434454056,0.8154721556506428,0.0002027254032318094,0.000191149942927907,2.214427401894967e-06
3,0,7.991370489589782,11.991397290979299,0.785245142362773,7.991370489589782,11.991397290979299,0.785245142362773,7.533718483487883,11.712418767283683,0.8155397282558179,0.0001952510927387811,0.00018461604913976384,2.1508147660611403e-06
3,0,7.990470149783678,11.99053205135228,0.7853103351904265,7.990470149783678,11.99053205135228,0.7853103351904265,7.523761625757082,11.70198099509697,0.8158241620083152,0.00018878569036730734,0.00017897564508633697,2.0946668527579243e-06
3,0,7.989539308635168,11.989641124722963,0.7853876367460481,7.989539308635168,11.989641124722963,0.7853876367460481,7.509728546312095,11.695532917955413,0.8164873981215321,0.00018316774568007913,0.00017409627012192252,2.0450825747214245e-06
